Time,Height (m),Voltage (V)
1736251192.4705062,0.025,0.0
1736251193.4789634,0.025,0.0
1736251194.479747,0.025,0.0
1736251195.4899726,0.025,0.0
1736251196.4944665,0.025,0.0
1736251197.5125928,0.025,0.0
1736251198.528921,0.025,0.0
1736251199.5295928,0.025,0.0
1736251200.5429654,0.025,0.0
1736251201.5597122,0.025,0.0
1736251202.5728827,0.025,0.0
1736251203.5914834,0.025,0.0
1736251204.6133134,0.025,0.0
1736251205.6565876,0.025,0.0
1736251206.6640413,0.025,0.0
1736251207.6669047,0.025,0.0
1736251208.679302,0.025,0.0
1736251209.700767,0.025,0.0
1736251210.700992,0.025,0.0
1736251211.7037444,0.025,0.0
1736251212.7049665,0.025,0.0
1736251213.70813,0.025,0.0
1736251214.7090065,0.025,0.0
1736251215.7129104,0.025,0.0
1736251216.7242453,0.025,0.0
1736251217.7248769,0.025,0.0
1736251218.7397804,0.025,0.0
1736251219.741006,0.025,0.0
1736251220.7701774,0.025,0.0
1736251221.7835793,0.025,0.0
1736251222.7846382,0.025,0.0
1736251223.7997136,0.025,0.0
1736251224.815089,0.025,0.0
1736251225.8160496,0.025,0.0
1736251226.8304245,0.025,0.0
1736251227.840726,0.025,0.0
1736251228.8410933,0.025,0.0
1736251229.8591726,0.025,0.0
1736251230.871656,0.025,0.0
1736251231.8923972,0.025,0.0
1736251232.8928084,0.025,0.0
1736251233.8937466,0.025,0.0
1736251234.8945887,0.025,0.0
1736251235.894917,0.025,0.0
1736251236.8958473,0.025,0.0
1736251237.897145,0.025,0.0
1736251238.9157672,0.025,0.0
1736251239.923977,0.025,0.0
1736251240.93283,0.025,0.0
1736251241.965877,0.025,0.0
1736251242.9668958,0.025,0.0
1736251243.9674685,0.025,0.0
1736251244.968402,0.025,0.0
1736251245.9832468,0.025,0.0
1736251247.0082002,0.025,0.0
1736251248.0272632,0.025,0.0
1736251249.030122,0.025,0.0
1736251250.0303578,0.025,0.0
1736251251.0345418,0.025,0.0
1736251252.0394912,0.025,0.0
1736251253.0512605,0.025,0.0
1736251254.0771976,0.025,0.0
1736251255.0896683,0.025,0.0
1736251256.101424,0.025,0.0
1736251257.1034968,0.025,0.0
1736251258.1168413,0.025,0.0
1736251259.1348753,0.025,0.0
1736251260.1372385,0.025,0.0
1736251261.137711,0.025,0.0
1736251262.1390712,0.025,0.0
1736251263.1395998,0.025,0.0
